date,event_id,category,structural_theme,question,event_probability,hazard_contribution,probability_factor,severity_factor,velocity_factor,persistence_factor,probability_component_hazard,severity_component_hazard,velocity_component_hazard,persistence_component_hazard,category_weight,severity_scale_weight,days_to_resolution,horizon_units,decay_rate,decay_factor,proxy_family_id,proxy_relation,aggregation_policy,family_aggregation_policy,event_aggregation_policy,event_window_start,event_window_end,quality_score,proxy_family_count,family_proxy_count,dominant_family_market_id,dominant_family_question,dominant_family_probability,dominant_event_market_id,dominant_event_question,dominant_event_probability,total_hazard,rsi,rsi_drag,event_rank_by_hazard,event_hazard_share,category_hazard_share,theme_hazard_share,dominant_event_flag,dominant_category_flag,dominant_theme_flag
2024-06-25,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,0.523356558793396,0.06,1.0,0.9048374180359595,0.9639974142710154,0.010721462740481549,0.17869104567469252,0.16168634439443447,0.17225770598378748,10.0,10.0,41,1.3666666666666667,0.1,0.8722609313223267,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,0.523356558793396,0.6564451337591438,0.3435548662408562,1,1.0,1.0,1.0,True,True,True
2024-06-26,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,0.5251039914257685,0.06,1.0,0.9048374180359595,0.9672161004820059,0.01074545170699041,0.17909086178317352,0.1620481129697216,0.17321956496588298,10.0,10.0,40,1.3333333333333333,0.1,0.8751733190429474,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,0.5251039914257685,0.6556929924923569,0.3443070075076431,1,1.0,1.0,1.0,True,True,True
2024-06-27,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,0.5268572585523368,0.06,1.0,0.9048374180359595,0.9704455335485082,0.01076946789612781,0.17949113160213018,0.16241029207922408,0.1741863669748547,10.0,10.0,39,1.3,0.1,0.8780954309205613,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,0.5268572585523368,0.6549400701334273,0.34505992986657275,1,1.0,1.0,1.0,True,True,True
2024-06-28,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,0.5286163796538649,0.06,1.0,0.9048374180359595,0.973685749353145,0.010793511220608351,0.17989185367680588,0.16277288040662366,0.17515813434982705,10.0,10.0,38,1.2666666666666666,0.1,0.8810272994231082,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,0.5286163796538649,0.6541863696543909,0.3458136303456091,1,1.0,1.0,1.0,True,True,True
2024-07-01,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,0.5339290625928143,0.06,1.0,0.9048374180359595,0.9834714538216175,0.010865803125771144,0.18109671876285238,0.16386308742016367,0.17810345328402705,10.0,10.0,35,1.1666666666666667,0.1,0.8898817709880238,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,0.5339290625928143,0.6519206294388158,0.3480793705611842,1,1.0,1.0,1.0,True,True,True
2024-07-02,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,0.535711795705967,0.06,1.0,0.9048374180359595,0.9867551618071957,0.010889954108797107,0.18149923514661848,0.16422729930556773,0.17909530714498376,10.0,10.0,34,1.1333333333333333,0.1,0.8928529928432783,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,0.535711795705967,0.6511638464952337,0.34883615350476627,1,1.0,1.0,1.0,True,True,True
2024-07-03,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,0.5375004811779169,0.06,1.0,0.9048374180359595,0.990049833749168,0.010914131783265809,0.18190219638776345,0.16459191371457393,0.1800922392923137,10.0,10.0,33,1.1,0.1,0.8958341352965281,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,0.5375004811779169,0.6504063005130739,0.3495936994869261,1,1.0,1.0,1.0,True,True,True
2024-07-05,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,0.5410957887617718,0.06,1.0,0.9048374180359595,0.9966722160545233,0.01096256684495877,0.1827094474159795,0.16532234465065182,0.1821014298501817,10.0,10.0,31,1.0333333333333334,0.1,0.9018263146029528,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.06,0.5410957887617718,0.6488889316889722,0.3511110683110278,1,1.0,1.0,1.0,True,True,True
2024-07-08,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.4459898735438466,0.048962,1.0,0.9108898197456121,1.0,0.007377584257015469,0.1506797977414213,0.13725269380398852,0.1506797977414213,10.0,10.0,28,0.9333333333333333,0.1,0.9108898197456121,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.4459898735438466,0.6915677753324717,0.3084322246675283,1,1.0,1.0,1.0,True,True,True
2024-07-09,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.44747898693249877,0.048962,1.0,0.9139311852712282,1.0,0.00739461897145083,0.1510277147880158,0.1380289383850163,0.1510277147880158,10.0,10.0,27,0.9,0.1,0.9139311852712282,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.44747898693249877,0.6908563157239351,0.30914368427606487,1,1.0,1.0,1.0,True,True,True
2024-07-10,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.4489730723144983,0.048962,1.0,0.9169827055971943,1.0,0.0074116754520668834,0.15137607638713457,0.13880924408816223,0.15137607638713457,10.0,10.0,26,0.8666666666666667,0.1,0.9169827055971943,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.4489730723144983,0.690143950296235,0.309856049703765,1,1.0,1.0,1.0,True,True,True
2024-07-11,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.4504721462908093,0.048962,1.0,0.9200444146293233,1.0,0.0074287536456684525,0.1517248814523192,0.13959362974050246,0.1517248814523192,10.0,10.0,25,0.8333333333333334,0.1,0.9200444146293233,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.4504721462908093,0.6894306812834909,0.31056931871650906,1,1.0,1.0,1.0,True,True,True
2024-07-12,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.4519762255178246,0.048962,1.0,0.9231163463866358,1.0,0.007445853498683274,0.1520741288894096,0.14038211424032215,0.1520741288894096,10.0,10.0,24,0.8,0.1,0.9231163463866358,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.4519762255178246,0.6887165109355462,0.3112834890644538,1,1.0,1.0,1.0,True,True,True
2024-07-15,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.45651866210235037,0.048962,1.0,0.9323938199059483,1.0,0.007497282472831576,0.15312451437505772,0.14277235087940335,0.15312451437505772,10.0,10.0,21,0.7,0.1,0.9323938199059483,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.5404341058938857,0.6491676574634904,0.35083234253650963,1,0.8447258548704323,0.8447258548704323,0.8447258548704323,True,True,True
2024-07-15,aug_volatility_2024,Technology,trade_technology,Will the August 2024 volatility spike produce a short equity drawdown?,0.03,0.08391544379153534,0.03,0.3,0.9323938199059483,1.0,0.0011127431889160285,0.011127431889160287,0.03458382908292474,0.03709143963053429,3.0,10.0,21,0.7,0.1,0.9323938199059483,aug_volatility_2024,substitute,,weighted_average,max,2024-07-15,2024-08-16,0.5,1,1,,Will the August 2024 volatility spike produce a short equity drawdown?,0.03,,Will the August 2024 volatility spike produce a short equity drawdown?,0.03,0.5404341058938857,0.6491676574634904,0.35083234253650963,2,0.15527414512956764,0.15527414512956764,0.15527414512956764,False,False,False
2024-07-16,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.4580429300111807,0.048962,1.0,0.9355069850316178,1.0,0.00751446842024054,0.15347552020425106,0.14357742118243805,0.15347552020425106,10.0,10.0,20,0.6666666666666666,0.1,0.9355069850316178,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.5477449527779223,0.6461012831637285,0.3538987168362715,1,0.8362339583198123,0.8362339583198123,0.8362339583198123,True,True,True
2024-07-16,aug_volatility_2024,Technology,trade_technology,Will the August 2024 volatility spike produce a short equity drawdown?,0.031962,0.08970202276674169,0.031962,0.3,0.9355069850316178,1.0,0.0012644301071357848,0.011868125653611648,0.0370090481606221,0.03956041884537216,3.0,10.0,20,0.6666666666666666,0.1,0.9355069850316178,aug_volatility_2024,substitute,,weighted_average,max,2024-07-15,2024-08-16,0.5,1,1,,Will the August 2024 volatility spike produce a short equity drawdown?,0.031962,,Will the August 2024 volatility spike produce a short equity drawdown?,0.031962,0.5477449527779223,0.6461012831637285,0.3538987168362715,2,0.16376604168018774,0.16376604168018774,0.16376604168018774,False,False,False
2024-07-17,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.45957228729061234,0.048962,1.0,0.9386305446889677,1.0,0.007531675753550776,0.1538269628191409,0.1443866858987798,0.1538269628191409,10.0,10.0,19,0.6333333333333333,0.1,0.9386305446889677,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.5652949386916541,0.6388572372410827,0.3611427627589173,1,0.8129778914247288,0.8129778914247288,0.8129778914247288,True,True,True
2024-07-17,aug_volatility_2024,Technology,trade_technology,Will the August 2024 volatility spike produce a short equity drawdown?,0.037545,0.10572265140104187,0.037545,0.3,0.9386305446889677,1.0,0.0017438711860839878,0.01393424839060318,0.04359703718901078,0.04644749463534393,3.0,10.0,19,0.6333333333333333,0.1,0.9386305446889677,aug_volatility_2024,substitute,,weighted_average,max,2024-07-15,2024-08-16,0.5,1,1,,Will the August 2024 volatility spike produce a short equity drawdown?,0.037545,,Will the August 2024 volatility spike produce a short equity drawdown?,0.037545,0.5652949386916541,0.6388572372410827,0.3611427627589173,2,0.1870221085752713,0.1870221085752713,0.1870221085752713,False,False,False
2024-07-18,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.4611067509335199,0.048962,1.0,0.9417645335842487,1.0,0.007548904416931041,0.1541788410794298,0.14520016435772923,0.1541788410794298,10.0,10.0,18,0.6,0.1,0.9417645335842487,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.591906543473969,0.6281775799587648,0.3718224200412352,1,0.7790195192423963,0.7790195192423963,0.7790195192423963,True,True,True
2024-07-18,aug_volatility_2024,Technology,trade_technology,Will the August 2024 volatility spike produce a short equity drawdown?,0.046296,0.13079979254044913,0.046296,0.3,0.9417645335842487,1.0,0.0026465677400443056,0.017149868714646875,0.053837127036935044,0.05716622904882292,3.0,10.0,18,0.6,0.1,0.9417645335842487,aug_volatility_2024,substitute,,weighted_average,max,2024-07-15,2024-08-16,0.5,1,1,,Will the August 2024 volatility spike produce a short equity drawdown?,0.046296,,Will the August 2024 volatility spike produce a short equity drawdown?,0.046296,0.591906543473969,0.6281775799587648,0.3718224200412352,2,0.2209804807576037,0.2209804807576037,0.2209804807576037,False,False,False
2024-07-19,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.46264633798951493,0.048962,1.0,0.9449089865395918,1.0,0.007566154354174297,0.15453115383714508,0.1460178759610505,0.15453115383714508,10.0,10.0,17,0.5666666666666667,0.1,0.9449089865395918,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.048962,0.6263915060849339,0.6148581053569384,0.3851418946430616,1,0.7385897374010426,0.7385897374010426,0.7385897374010426,True,True,True
2024-07-19,aug_volatility_2024,Technology,trade_technology,Will the August 2024 volatility spike produce a short equity drawdown?,0.057764,0.16374516809541895,0.057764,0.3,0.9449089865395918,1.0,0.004107650519702291,0.021333272555755962,0.06719333650077418,0.07111090851918654,3.0,10.0,17,0.5666666666666667,0.1,0.9449089865395918,aug_volatility_2024,substitute,,weighted_average,max,2024-07-15,2024-08-16,0.5,1,1,,Will the August 2024 volatility spike produce a short equity drawdown?,0.057764,,Will the August 2024 volatility spike produce a short equity drawdown?,0.057764,0.6263915060849339,0.6148581053569384,0.3851418946430616,2,0.26141026259895733,0.26141026259895733,0.26141026259895733,False,False,False
2024-07-22,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.047695,0.45520369355896273,0.047695,1.0,0.9544054797336466,1.0,0.007231916556710645,0.15162840039229783,0.14471497621765644,0.15162840039229783,10.0,10.0,14,0.4666666666666667,0.1,0.9544054797336466,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.047695,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.047695,0.7527978206001908,0.5705164556044354,0.4294835443955646,1,0.6046825337459636,0.6046825337459636,0.6046825337459636,True,True,True
2024-07-22,aug_volatility_2024,Technology,trade_technology,Will the August 2024 volatility spike produce a short equity drawdown?,0.103937,0.29759412704122806,0.103937,0.3,0.9544054797336466,1.0,0.013115584800803616,0.037856349906588455,0.12043435931187448,0.12618783302196152,3.0,10.0,14,0.4666666666666667,0.1,0.9544054797336466,aug_volatility_2024,substitute,,weighted_average,max,2024-07-15,2024-08-16,0.5,1,1,,Will the August 2024 volatility spike produce a short equity drawdown?,0.103937,,Will the August 2024 volatility spike produce a short equity drawdown?,0.103937,0.7527978206001908,0.5705164556044354,0.4294835443955646,2,0.39531746625403635,0.39531746625403635,0.39531746625403635,False,False,False
2024-07-23,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.045339,0.4341627001196209,0.045339,1.0,0.9575921394817286,1.0,0.006555096253096502,0.14457963901048773,0.13844832584554895,0.14457963901048773,10.0,10.0,13,0.43333333333333335,0.1,0.9575921394817286,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.045339,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.045339,0.7839002468539746,0.5605694610803299,0.4394305389196701,1,0.553849423905714,0.553849423905714,0.553849423905714,True,True,True
2024-07-23,aug_volatility_2024,Technology,trade_technology,Will the August 2024 volatility spike produce a short equity drawdown?,0.121742,0.3497375467343538,0.121742,0.3,0.9575921394817286,1.0,0.017894816750625903,0.04409690185135591,0.14075615529451901,0.14698967283785302,3.0,10.0,13,0.43333333333333335,0.1,0.9575921394817286,aug_volatility_2024,substitute,,weighted_average,max,2024-07-15,2024-08-16,0.5,1,1,,Will the August 2024 volatility spike produce a short equity drawdown?,0.121742,,Will the August 2024 volatility spike produce a short equity drawdown?,0.121742,0.7839002468539746,0.5605694610803299,0.4394305389196701,2,0.44615057609428604,0.44615057609428604,0.44615057609428604,False,False,False
2024-07-24,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.045339,0.4356123238172718,0.045339,1.0,0.9607894391523232,1.0,0.00656998779304337,0.1449080878061574,0.13922616041191357,0.1449080878061574,10.0,10.0,12,0.4,0.1,0.9607894391523232,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.045339,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.045339,0.8391438882612475,0.5437312471214061,0.4562687528785939,1,0.5191151719163261,0.5191151719163261,0.5191151719163261,True,True,True
2024-07-24,aug_volatility_2024,Technology,trade_technology,Will the August 2024 volatility spike produce a short equity drawdown?,0.14,0.40353156444397575,0.14,0.3,0.9607894391523232,1.0,0.02353160093960752,0.05042485915630182,0.16149224049372704,0.1680828638543394,3.0,10.0,12,0.4,0.1,0.9607894391523232,aug_volatility_2024,substitute,,weighted_average,max,2024-07-15,2024-08-16,0.5,1,1,,Will the August 2024 volatility spike produce a short equity drawdown?,0.14,,Will the August 2024 volatility spike produce a short equity drawdown?,0.14,0.8391438882612475,0.5437312471214061,0.4562687528785939,2,0.480884828083674,0.480884828083674,0.480884828083674,False,False,False
2024-07-25,aug_volatility_2024,Technology,trade_technology,Will the August 2024 volatility spike produce a short equity drawdown?,0.158258,0.4576809083631071,0.158258,0.3,0.9639974142710154,1.0,0.029902571285005102,0.05668447336312559,0.1821456191712244,0.18894824454375198,3.0,10.0,11,0.36666666666666664,0.1,0.9639974142710154,aug_volatility_2024,substitute,,weighted_average,max,2024-07-15,2024-08-16,0.5,1,1,,Will the August 2024 volatility spike produce a short equity drawdown?,0.158258,,Will the August 2024 volatility spike produce a short equity drawdown?,0.158258,0.8947476960194427,0.527774754444002,0.472225245555998,1,0.5115195159476128,0.5115195159476128,0.5115195159476128,True,True,True
2024-07-25,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.045339,0.4370667876563356,0.045339,1.0,0.9639974142710154,1.0,0.0065848972522903814,0.14523693183110306,0.14000802674183907,0.14523693183110306,10.0,10.0,11,0.36666666666666664,0.1,0.9639974142710154,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.045339,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.045339,0.8947476960194427,0.527774754444002,0.472225245555998,2,0.48848048405238725,0.48848048405238725,0.48848048405238725,False,False,False
2024-07-26,aug_volatility_2024,Technology,trade_technology,Will the August 2024 volatility spike produce a short equity drawdown?,0.176063,0.5108729048974902,0.176063,0.3,0.9672161004820059,1.0,0.03681356593162953,0.06272794272214412,0.20223825383656951,0.20909314240714705,3.0,10.0,10,0.3333333333333333,0.1,0.9672161004820059,aug_volatility_2024,substitute,,weighted_average,max,2024-07-15,2024-08-16,0.5,1,1,,Will the August 2024 volatility spike produce a short equity drawdown?,0.176063,,Will the August 2024 volatility spike produce a short equity drawdown?,0.176063,0.9493990126950267,0.5129786121197983,0.48702138788020166,1,0.5381013652492566,0.5381013652492566,0.5381013652492566,True,True,True
2024-07-26,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.045339,0.4385261077975366,0.045339,1.0,0.9672161004820059,1.0,0.006599824580221406,0.14556616996893199,0.14079394327945127,0.14556616996893199,10.0,10.0,10,0.3333333333333333,0.1,0.9672161004820059,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.045339,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.045339,0.9493990126950267,0.5129786121197983,0.48702138788020166,2,0.46189863475074344,0.46189863475074344,0.46189863475074344,False,False,False
2024-07-29,aug_volatility_2024,Technology,trade_technology,Will the August 2024 volatility spike produce a short equity drawdown?,0.222236,0.6513315693192995,0.222236,0.3,0.9769367838983476,1.0,0.05791889363225853,0.07818565889269767,0.25460815381868435,0.2606188629756589,3.0,10.0,7,0.23333333333333334,0.1,0.9769367838983476,aug_volatility_2024,substitute,,weighted_average,max,2024-07-15,2024-08-16,0.5,1,1,,Will the August 2024 volatility spike produce a short equity drawdown?,0.222236,,Will the August 2024 volatility spike produce a short equity drawdown?,0.222236,1.0942649377709712,0.4774945050955917,0.5225054949044083,1,0.5952229179946755,0.5952229179946755,0.5952229179946755,True,True,True
2024-07-29,china_taiwan_2024,Kinetic,geopolitical,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.045339,0.44293336845167175,0.045339,1.0,0.9769367838983476,1.0,0.006644713265156412,0.146556237789903,0.14317617960670934,0.146556237789903,10.0,10.0,7,0.23333333333333334,0.1,0.9769367838983476,china_taiwan_2024_conflict,orthogonal,max,max,max,2024-01-01,2024-08-05,0.77,1,1,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.045339,UjzOb7pBZuVnZvuKzR8n,[ACX 2024] Will there be 10 or more armed forces conflict deaths between China and Taiwan in 2024?,0.045339,1.0942649377709712,0.4774945050955917,0.5225054949044083,2,0.40477708200532453,0.40477708200532453,0.40477708200532453,False,False,False
